MonthYear,Country,StoreID,City,Dept_ID,Dept. Name,HoursOwn,Sales units,Turnover,Opening hours,class1,class2,class3
11.2016,Germany,34378.0,Hamburg,17.0,others,2092.755,175.0,0.0,Type A,bad,0,0
11.2016,Germany,34378.0,Hamburg,18.0,all,68598.306,6956070.0,24184911.0,Type A,good,1,1
11.2016,Germany,42367.0,Frankfurt,1.0,Dry,3027.414,798330.0,2922153.0,Type A,bad,0,0
11.2016,Germany,42367.0,Frankfurt,2.0,Frozen,2552.217,148585.0,913569.0,Type A,bad,0,0
11.2016,Germany,42367.0,Frankfurt,3.0,other,47.205,650805.0,1104405.0,Type A,bad,0,0
11.2016,Germany,42367.0,Frankfurt,4.0,Fish,1900.788,439350.0,822561.0,Type A,bad,0,0
11.2016,Germany,42367.0,Frankfurt,5.0,Fruits & Vegetables,4877.85,234080.0,574170.0,Type A,bad,0,0
11.2016,Germany,42367.0,Frankfurt,6.0,Meat,10086.135,2143205.0,6986805.0,Type A,good,1,1
11.2016,Germany,42367.0,Frankfurt,13.0,Food,22491.609,4414355.0,13323663.0,Type A,good,1,1
11.2016,Germany,42367.0,Frankfurt,7.0,Clothing,6290.853,332230.0,2672949.0,Type A,bad,0,0
11.2016,Germany,42367.0,Frankfurt,8.0,Household,2851.182,136675.0,657048.0,Type A,bad,0,0
11.2016,Germany,42367.0,Frankfurt,9.0,Hardware,2571.099,68775.0,586797.0,Type A,bad,0,0
11.2016,Germany,42367.0,Frankfurt,14.0,Non Food,11713.134,537680.0,3916794.0,Type A,good,1,0
11.2016,Germany,42367.0,Frankfurt,15.0,Admin,4412.094,180.0,0.0,Type A,bad,0,0
11.2016,Germany,42367.0,Frankfurt,12.0,Checkout,8890.275,4952035.0,17240457.0,Type A,good,1,1
11.2016,Germany,42367.0,Frankfurt,16.0,Customer Services,3782.694,180.0,0.0,Type A,bad,0,0
11.2016,Germany,42367.0,Frankfurt,11.0,Delivery,4251.597,405255.0,1534854.0,Type A,bad,0,0
11.2016,Germany,42367.0,Frankfurt,17.0,others,2344.515,180.0,0.0,Type A,bad,0,0
11.2016,Germany,42367.0,Frankfurt,18.0,all,57885.918,4952035.0,17240457.0,Type A,good,1,1
11.2016,Germany,86089.0,Cologne,1.0,Dry,3216.234,768690.0,2932212.0,Type A,bad,0,0
11.2016,Germany,86089.0,Cologne,2.0,Frozen,1963.728,139725.0,840018.0,Type A,bad,0,0
11.2016,Germany,86089.0,Cologne,3.0,other,47.205,708785.0,1276641.0,Type A,bad,0,0
11.2016,Germany,86089.0,Cologne,4.0,Fish,2404.308,502885.0,931125.0,Type A,bad,0,0
11.2016,Germany,86089.0,Cologne,5.0,Fruits & Vegetables,3861.369,292235.0,645186.0,Type A,bad,0,0
11.2016,Germany,86089.0,Cologne,6.0,Meat,11008.206,2637310.0,7979820.0,Type A,good,1,1
11.2016,Germany,86089.0,Cologne,13.0,Food,22501.05,5049630.0,1405002.0,Type A,bad,0,1
11.2016,Germany,86089.0,Cologne,7.0,Clothing,7650.357,345955.0,3002010.0,Type A,bad,0,0
11.2016,Germany,86089.0,Cologne,8.0,Household,1356.357,148600.0,745773.0,Type A,bad,0,0
11.2016,Germany,86089.0,Cologne,9.0,Hardware,3235.116,68435.0,643263.0,Type A,bad,0,0
11.2016,Germany,86089.0,Cologne,14.0,Non Food,12241.83,562990.0,4391046.0,Type A,good,1,0
11.2016,Germany,86089.0,Cologne,15.0,Admin,5504.103,185.0,0.0,Type A,bad,0,0
11.2016,Germany,86089.0,Cologne,12.0,Checkout,9387.501,5612620.0,1899048.0,Type A,bad,0,1
11.2016,Germany,86089.0,Cologne,16.0,Customer Services,3087.207,185.0,0.0,Type A,bad,0,0
11.2016,Germany,86089.0,Cologne,11.0,Delivery,3244.557,380775.0,1355850.0,Type A,bad,0,0
11.2016,Germany,86089.0,Cologne,17.0,others,1891.347,185.0,0.0,Type A,bad,0,0
11.2016,Germany,86089.0,Cologne,18.0,all,57857.595,5612620.0,1899048.0,Type A,bad,0,1
11.2016,France,98422.0,Paris (I),1.0,Dry,3187.911,541240.0,2280414.0,Type B,bad,0,0
11.2016,France,98422.0,Paris (I),2.0,Frozen,2552.217,130345.0,793794.0,Type B,bad,0,0
11.2016,France,98422.0,Paris (I),3.0,other,47.205,505625.0,843534.0,Type B,bad,0,0
11.2016,France,98422.0,Paris (I),4.0,Fish,2520.747,332835.0,649926.0,Type B,bad,0,0
11.2016,France,98422.0,Paris (I),5.0,Fruits & Vegetables,3955.779,218700.0,519726.0,Type B,bad,0,0
11.2016,France,98422.0,Paris (I),6.0,Meat,8251.434,1744115.0,6216501.0,Type B,good,1,1
11.2016,France,98422.0,Paris (I),13.0,Food,20515.293,3472860.0,11303895.0,Type B,good,1,1
11.2016,France,98422.0,Paris (I),7.0,Clothing,5286.96,274405.0,2591229.0,Type B,bad,0,0
11.2016,France,98422.0,Paris (I),8.0,Household,1293.417,117435.0,666627.0,Type B,bad,0,0
11.2016,France,98422.0,Paris (I),9.0,Hardware,2734.743,79600.0,568233.0,Type B,bad,0,0
11.2016,France,98422.0,Paris (I),14.0,Non Food,9315.12,471440.0,382089.0,Type B,bad,0,0
11.2016,France,98422.0,Paris (I),15.0,Admin,4462.446,190.0,0.0,Type B,bad,0,0
11.2016,France,98422.0,Paris (I),12.0,Checkout,6164.973,3944300.0,15129984.0,Type B,good,1,1
11.2016,France,98422.0,Paris (I),16.0,Customer Services,2668.656,190.0,0.0,Type B,bad,0,0
11.2016,France,98422.0,Paris (I),11.0,Delivery,4336.566,494000.0,1540035.0,Type B,bad,0,0
11.2016,France,98422.0,Paris (I),17.0,others,31.47,190.0,0.0,Type B,bad,0,0
11.2016,France,98422.0,Paris (I),18.0,all,47494.524,3944300.0,15129984.0,Type B,good,1,1
11.2016,France,79785.0,Paris (II),1.0,Dry,3298.056,456535.0,1831215.0,Type A,bad,0,0
11.2016,France,79785.0,Paris (II),2.0,Frozen,2278.428,92455.0,499986.0,Type A,bad,0,0
11.2016,France,79785.0,Paris (II),3.0,other,47.205,532050.0,847152.0,Type A,bad,0,0
11.2016,France,79785.0,Paris (II),4.0,Fish,1840.995,316675.0,524589.0,Type A,bad,0,0
11.2016,France,79785.0,Paris (II),5.0,Fruits & Vegetables,2124.225,192915.0,406677.0,Type A,bad,0,0
11.2016,France,79785.0,Paris (II),6.0,Meat,9302.532,2158685.0,9825234.0,Type A,good,1,1
11.2016,France,79785.0,Paris (II),13.0,Food,18891.441,3749315.0,13934853.0,Type A,good,1,1
11.2016,France,79785.0,Paris (II),7.0,Clothing,6334.911,230680.0,1946355.0,Type A,bad,0,0
11.2016,France,79785.0,Paris (II),8.0,Household,1510.56,95535.0,488172.0,Type A,bad,0,0
11.2016,France,79785.0,Paris (II),9.0,Hardware,1957.434,64390.0,591519.0,Type A,bad,0,0
11.2016,France,79785.0,Paris (II),14.0,Non Food,9802.905,390605.0,302046.0,Type A,bad,0,0
11.2016,France,79785.0,Paris (II),15.0,Admin,3398.76,195.0,0.0,Type A,bad,0,0
11.2016,France,79785.0,Paris (II),12.0,Checkout,7892.676,4139920.0,1690899.0,Type A,bad,0,1
11.2016,France,79785.0,Paris (II),16.0,Customer Services,2951.886,195.0,0.0,Type A,bad,0,0
11.2016,France,79785.0,Paris (II),11.0,Delivery,2429.484,240580.0,993285.0,Type A,bad,0,0
11.2016,France,79785.0,Paris (II),17.0,others,1413.003,195.0,0.0,Type A,bad,0,0
11.2016,France,79785.0,Paris (II),18.0,all,46780.155,4139920.0,1690899.0,Type A,bad,0,1
11.2016,France,63354.0,Marseille,1.0,Dry,3524.64,505870.0,1911957.0,Type A,bad,0,0
11.2016,France,63354.0,Marseille,2.0,Frozen,1645.881,112320.0,655854.0,Type A,bad,0,0
11.2016,France,63354.0,Marseille,3.0,other,47.205,569445.0,92058.0,Type A,bad,0,0
11.2016,France,63354.0,Marseille,4.0,Fish,1787.496,442535.0,745881.0,Type A,bad,0,0
11.2016,France,63354.0,Marseille,5.0,Fruits & Vegetables,2892.093,253345.0,513375.0,Type A,bad,0,0
11.2016,France,63354.0,Marseille,6.0,Meat,11744.604,2798995.0,11942685.0,Type A,good,1,1
11.2016,France,63354.0,Marseille,13.0,Food,21641.919,4682510.0,16695810.0,Type A,good,1,1
11.2016,France,63354.0,Marseille,7.0,Clothing,6284.559,360725.0,2991216.0,Type A,bad,0,0
11.2016,France,63354.0,Marseille,8.0,Household,3556.11,128850.0,693513.0,Type A,bad,0,0
11.2016,France,63354.0,Marseille,9.0,Hardware,2835.447,80525.0,621816.0,Type A,bad,0,0
11.2016,France,63354.0,Marseille,14.0,Non Food,12676.116,570100.0,4306545.0,Type A,good,1,0
11.2016,France,63354.0,Marseille,15.0,Admin,5516.691,200.0,0.0,Type A,bad,0,0
11.2016,France,63354.0,Marseille,12.0,Checkout,10290.69,5252610.0,21002355.0,Type A,good,1,1
11.2016,France,63354.0,Marseille,16.0,Customer Services,3990.396,200.0,0.0,Type A,bad,0,0
11.2016,France,63354.0,Marseille,11.0,Delivery,5066.67,825880.0,2182317.0,Type A,bad,0,0
11.2016,France,63354.0,Marseille,17.0,others,1724.556,200.0,0.0,Type A,bad,0,0
11.2016,France,63354.0,Marseille,18.0,all,60907.038,5252610.0,21002355.0,Type A,good,1,1
11.2016,France,85124.0,Lyon,1.0,Dry,3814.164,669060.0,2471817.0,Type B,bad,0,0
11.2016,France,85124.0,Lyon,2.0,Frozen,3335.82,148800.0,844539.0,Type B,bad,0,0
11.2016,France,85124.0,Lyon,3.0,other,47.205,600175.0,1053993.0,Type B,bad,0,0
11.2016,France,85124.0,Lyon,4.0,Fish,1535.736,409295.0,846906.0,Type B,bad,0,0
11.2016,France,85124.0,Lyon,5.0,Fruits & Vegetables,3137.559,257820.0,636885.0,Type B,bad,0,0
11.2016,France,85124.0,Lyon,6.0,Meat,9872.139,1989440.0,5934621.0,Type B,good,1,1
11.2016,France,85124.0,Lyon,13.0,Food,21742.623,4074590.0,11788761.0,Type B,good,1,1
11.2016,France,85124.0,Lyon,7.0,Clothing,5771.598,340195.0,2666511.0,Type B,bad,0,0
11.2016,France,85124.0,Lyon,8.0,Household,2014.08,144360.0,768525.0,Type B,bad,0,0
11.2016,France,85124.0,Lyon,9.0,Hardware,2438.925,96010.0,795780.0,Type B,bad,0,0
11.2016,France,85124.0,Lyon,14.0,Non Food,10224.603,580565.0,4230816.0,Type B,good,1,0
11.2016,France,85124.0,Lyon,15.0,Admin,5714.952,205.0,0.0,Type B,bad,0,0
11.2016,France,85124.0,Lyon,12.0,Checkout,7958.763,4655155.0,1019577.0,Type B,bad,0,1
11.2016,France,85124.0,Lyon,16.0,Customer Services,3313.791,205.0,0.0,Type B,bad,0,0
11.2016,France,85124.0,Lyon,11.0,Delivery,4157.187,576675.0,1863510.0,Type B,bad,0,0
11.2016,France,85124.0,Lyon,17.0,others,2684.391,205.0,0.0,Type B,bad,0,0
11.2016,France,85124.0,Lyon,18.0,all,55796.31,4655155.0,1019577.0,Type B,bad,0,1
11.2016,France,73422.0,Bordeaux,1.0,Dry,3704.019,798025.0,3027690.0,Type A,bad,0,0
11.2016,France,73422.0,Bordeaux,2.0,Frozen,3748.077,153660.0,995403.0,Type A,bad,0,0
11.2016,France,73422.0,Bordeaux,3.0,other,47.205,779820.0,1209750.0,Type A,bad,0,0
11.2016,France,73422.0,Bordeaux,4.0,Fish,2646.627,575930.0,977493.0,Type A,bad,0,0
11.2016,France,73422.0,Bordeaux,5.0,Fruits & Vegetables,6042.24,364530.0,773949.0,Type A,bad,0,0
11.2016,France,73422.0,Bordeaux,6.0,Meat,13484.895,3132845.0,9590772.0,Type A,good,1,1
11.2016,France,73422.0,Bordeaux,13.0,Food,29673.063,5804810.0,16575057.0,Type A,good,1,1
11.2016,France,73422.0,Bordeaux,7.0,Clothing,9123.153,421835.0,3508122.0,Type A,bad,0,0
11.2016,France,73422.0,Bordeaux,8.0,Household,2955.033,171415.0,813018.0,Type A,bad,0,0
11.2016,France,73422.0,Bordeaux,9.0,Hardware,3175.323,92685.0,788097.0,Type A,bad,0,0
11.2016,France,73422.0,Bordeaux,14.0,Non Food,15253.509,685935.0,5109237.0,Type A,good,1,0
11.2016,France,73422.0,Bordeaux,15.0,Admin,6042.24,210.0,0.0,Type A,bad,0,0
11.2016,France,73422.0,Bordeaux,12.0,Checkout,10306.425,6490745.0,21684294.0,Type A,good,1,1
11.2016,France,73422.0,Bordeaux,16.0,Customer Services,4286.214,210.0,0.0,Type A,bad,0,0
11.2016,France,73422.0,Bordeaux,11.0,Delivery,4078.512,348740.0,1331100.0,Type A,bad,0,0
11.2016,France,73422.0,Bordeaux,17.0,others,2080.167,210.0,0.0,Type A,bad,0,0
11.2016,France,73422.0,Bordeaux,18.0,all,71720.13,6490745.0,21684294.0,Type A,good,1,1
11.2016,France,91973.0,Nantes,1.0,Dry,3209.94,442255.0,1774827.0,Type B,bad,0,0
11.2016,France,91973.0,Nantes,2.0,Frozen,2637.186,118330.0,768018.0,Type B,bad,0,0
11.2016,France,91973.0,Nantes,3.0,other,47.205,521700.0,929061.0,Type B,bad,0,0
11.2016,France,91973.0,Nantes,4.0,Fish,1236.771,246345.0,502062.0,Type B,bad,0,0
11.2016,France,91973.0,Nantes,5.0,Fruits & Vegetables,3109.236,195840.0,395865.0,Type B,bad,0,0
11.2016,France,91973.0,Nantes,6.0,Meat,8644.809,1645220.0,4930026.0,Type B,good,1,1
11.2016,France,91973.0,Nantes,13.0,Food,18885.147,3169690.0,9299859.0,Type B,good,1,1
11.2016,France,91973.0,Nantes,7.0,Clothing,3829.899,152660.0,1328928.0,Type B,bad,0,0
11.2016,France,91973.0,Nantes,8.0,Household,1689.939,66270.0,334005.0,Type B,bad,0,0
11.2016,France,91973.0,Nantes,9.0,Hardware,1976.316,31100.0,259476.0,Type B,bad,0,0
11.2016,France,91973.0,Nantes,14.0,Non Food,7496.154,250030.0,1922409.0,Type B,bad,0,0
11.2016,France,91973.0,Nantes,15.0,Admin,4399.506,215.0,0.0,Type B,bad,0,0
11.2016,France,91973.0,Nantes,12.0,Checkout,4874.703,3419720.0,11222268.0,Type B,good,1,1
11.2016,France,91973.0,Nantes,16.0,Customer Services,2678.097,215.0,0.0,Type B,bad,0,0
11.2016,France,91973.0,Nantes,11.0,Delivery,0,29235.0,74955.0,Type B,bad,0,0
11.2016,France,91973.0,Nantes,17.0,others,2051.844,215.0,0.0,Type B,bad,0,0
11.2016,France,91973.0,Nantes,18.0,all,40385.451,3419720.0,11222268.0,Type B,good,1,1
11.2016,Belgium,19340.0,Brussels (I),1.0,Dry,3194.205,467240.0,1885011.0,Type A,bad,0,0
11.2016,Belgium,19340.0,Brussels (I),2.0,Frozen,2297.31,86825.0,489102.0,Type A,bad,0,0
11.2016,Belgium,19340.0,Brussels (I),3.0,other,47.205,727380.0,1002828.0,Type A,bad,0,0
11.2016,Belgium,19340.0,Brussels (I),4.0,Fish,1768.614,377855.0,708621.0,Type A,bad,0,0
11.2016,Belgium,19340.0,Brussels (I),5.0,Fruits & Vegetables,1875.612,216965.0,40635.0,Type A,bad,0,0
11.2016,Belgium,19340.0,Brussels (I),6.0,Meat,9834.375,2044005.0,710040.0,Type A,bad,0,1
11.2016,Belgium,19340.0,Brussels (I),13.0,Food,19017.321,3920270.0,11706237.0,Type A,good,1,1
11.2016,Belgium,19340.0,Brussels (I),7.0,Clothing,4884.144,236300.0,1877112.0,Type A,bad,0,0
11.2016,Belgium,19340.0,Brussels (I),8.0,Household,1730.85,79160.0,431352.0,Type A,bad,0,0
11.2016,Belgium,19340.0,Brussels (I),9.0,Hardware,1579.794,33000.0,299133.0,Type A,bad,0,0
11.2016,Belgium,19340.0,Brussels (I),14.0,Non Food,8194.788,348460.0,207597.0,Type A,bad,0,0
11.2016,Belgium,19340.0,Brussels (I),15.0,Admin,6445.056,220.0,0.0,Type A,bad,0,0
11.2016,Belgium,19340.0,Brussels (I),12.0,Checkout,6882.489,4268730.0,14313834.0,Type A,good,1,1
11.2016,Belgium,19340.0,Brussels (I),16.0,Customer Services,2492.424,220.0,0.0,Type A,bad,0,0
11.2016,Belgium,19340.0,Brussels (I),11.0,Delivery,440.58,0.0,0.0,Type A,bad,0,0
11.2016,Belgium,19340.0,Brussels (I),17.0,others,31.47,220.0,0.0,Type A,bad,0,0
11.2016,Belgium,19340.0,Brussels (I),18.0,all,43504.128,4268730.0,14313834.0,Type A,good,1,1
11.2016,Belgium,76852.0,Brussels (II),1.0,Dry,3927.456,733635.0,3427341.0,Type A,bad,0,0
11.2016,Belgium,76852.0,Brussels (II),2.0,Frozen,2448.366,145390.0,872679.0,Type A,bad,0,0
11.2016,Belgium,76852.0,Brussels (II),3.0,other,47.205,930935.0,1696830.0,Type A,bad,0,0
11.2016,Belgium,76852.0,Brussels (II),4.0,Fish,2045.55,649265.0,1192227.0,Type A,bad,0,0
11.2016,Belgium,76852.0,Brussels (II),5.0,Fruits & Vegetables,4386.918,353395.0,851358.0,Type A,bad,0,0
11.2016,Belgium,76852.0,Brussels (II),6.0,Meat,13456.572,2905690.0,11395161.0,Type A,good,1,1
11.2016,Belgium,76852.0,Brussels (II),13.0,Food,26312.067,5718310.0,19435596.0,Type A,good,1,1
11.2016,Belgium,76852.0,Brussels (II),7.0,Clothing,7600.005,326930.0,2820213.0,Type A,bad,0,0
11.2016,Belgium,76852.0,Brussels (II),8.0,Household,2243.811,117095.0,60003.0,Type A,bad,0,0
11.2016,Belgium,76852.0,Brussels (II),9.0,Hardware,3760.665,76195.0,9525.0,Type A,bad,0,0
11.2016,Belgium,76852.0,Brussels (II),14.0,Non Food,13604.481,520220.0,4089741.0,Type A,good,1,0
11.2016,Belgium,76852.0,Brussels (II),15.0,Admin,5491.515,225.0,0.0,Type A,bad,0,0
11.2016,Belgium,76852.0,Brussels (II),12.0,Checkout,10797.357,6238530.0,23525337.0,Type A,good,1,1
11.2016,Belgium,76852.0,Brussels (II),16.0,Customer Services,1863.024,225.0,0.0,Type A,bad,0,0
11.2016,Belgium,76852.0,Brussels (II),11.0,Delivery,0,0.0,0.0,Type A,bad,0,0
11.2016,Belgium,76852.0,Brussels (II),17.0,others,31.47,225.0,0.0,Type A,bad,0,0
11.2016,Belgium,76852.0,Brussels (II),18.0,all,58099.914,6238530.0,23525337.0,Type A,good,1,1
11.2016,Belgium,73762.0,Antwerp,1.0,Dry,3905.427,903050.0,4358031.0,Type A,good,1,0
11.2016,Belgium,73762.0,Antwerp,2.0,Frozen,3502.611,196295.0,1226718.0,Type A,bad,0,0
11.2016,Belgium,73762.0,Antwerp,3.0,other,47.205,1093530.0,2072115.0,Type A,bad,0,1
11.2016,Belgium,73762.0,Antwerp,4.0,Fish,3430.23,663890.0,1448829.0,Type A,bad,0,0
11.2016,Belgium,73762.0,Antwerp,5.0,Fruits & Vegetables,6249.942,402160.0,892167.0,Type A,bad,0,0
11.2016,Belgium,73762.0,Antwerp,6.0,Meat,15552.474,3158015.0,11453739.0,Type A,good,1,1
11.2016,Belgium,73762.0,Antwerp,13.0,Food,32687.889,6416940.0,21451599.0,Type A,good,1,1
11.2016,Belgium,73762.0,Antwerp,7.0,Clothing,6816.402,367785.0,2837787.0,Type A,bad,0,0
11.2016,Belgium,73762.0,Antwerp,8.0,Household,2605.716,139925.0,751533.0,Type A,bad,0,0
11.2016,Belgium,73762.0,Antwerp,9.0,Hardware,2605.716,61060.0,512742.0,Type A,bad,0,0
11.2016,Belgium,73762.0,Antwerp,14.0,Non Food,12027.834,568770.0,4102062.0,Type A,good,1,0
11.2016,Belgium,73762.0,Antwerp,15.0,Admin,6171.267,230.0,0.0,Type A,bad,0,0
11.2016,Belgium,73762.0,Antwerp,12.0,Checkout,9768.288,6985710.0,25553661.0,Type A,good,1,1
11.2016,Belgium,73762.0,Antwerp,16.0,Customer Services,5444.31,230.0,0.0,Type A,bad,0,0
11.2016,Belgium,73762.0,Antwerp,11.0,Delivery,0,0.0,0.0,Type A,bad,0,0
11.2016,Belgium,73762.0,Antwerp,17.0,others,2331.927,230.0,0.0,Type A,bad,0,0
11.2016,Belgium,73762.0,Antwerp,18.0,all,68431.515,6985710.0,25553661.0,Type A,good,1,1
11.2016,Sweden,81473.0,Stockholm,1.0,Dry,5400.252,914675.0,3789219.0,Type A,good,1,0
11.2016,Sweden,81473.0,Stockholm,2.0,Frozen,5047.788,241200.0,1461219.0,Type A,bad,0,0
11.2016,Sweden,81473.0,Stockholm,3.0,other,47.205,1228520.0,1805850.0,Type A,bad,0,1
11.2016,Sweden,81473.0,Stockholm,4.0,Fish,3244.557,893600.0,1503678.0,Type A,bad,0,0
11.2016,Sweden,81473.0,Stockholm,5.0,Fruits & Vegetables,5623.689,501540.0,1017249.0,Type A,bad,0,0
11.2016,Sweden,81473.0,Stockholm,6.0,Meat,19363.491,4160695.0,18051240.0,Type A,good,1,1
11.2016,Sweden,81473.0,Stockholm,13.0,Food,38726.982,7940230.0,27628455.0,Type A,good,1,1
11.2016,Sweden,81473.0,Stockholm,7.0,Clothing,10328.454,499105.0,3888399.0,Type A,good,1,0
11.2016,Sweden,81473.0,Stockholm,8.0,Household,2454.66,154555.0,830040.0,Type A,bad,0,0
11.2016,Sweden,81473.0,Stockholm,9.0,Hardware,3392.466,75870.0,599322.0,Type A,bad,0,0
11.2016,Sweden,81473.0,Stockholm,14.0,Non Food,16175.58,729530.0,5317761.0,Type A,good,1,0
11.2016,Sweden,81473.0,Stockholm,15.0,Admin,7612.593,235.0,0.0,Type A,bad,0,0
11.2016,Sweden,81473.0,Stockholm,12.0,Checkout,13613.922,8669760.0,32946216.0,Type A,good,1,1
11.2016,Sweden,81473.0,Stockholm,16.0,Customer Services,4811.763,235.0,0.0,Type A,bad,0,0
11.2016,Sweden,81473.0,Stockholm,11.0,Delivery,0,0.0,0.0,Type A,bad,0,0
11.2016,Sweden,81473.0,Stockholm,17.0,others,4160.334,235.0,0.0,Type A,bad,0,0
11.2016,Sweden,81473.0,Stockholm,18.0,all,85101.174,8669760.0,32946216.0,Type A,good,1,1
11.2016,Sweden,90992.0,Malmö,1.0,Dry,4050.189,684660.0,2758170.0,Type A,bad,0,0
11.2016,Sweden,90992.0,Malmö,2.0,Frozen,2168.283,134550.0,769389.0,Type A,bad,0,0
11.2016,Sweden,90992.0,Malmö,3.0,other,47.205,690765.0,1085535.0,Type A,bad,0,0
11.2016,Sweden,90992.0,Malmö,4.0,Fish,1636.44,419690.0,721770.0,Type A,bad,0,0
11.2016,Sweden,90992.0,Malmö,5.0,Fruits & Vegetables,3647.373,273510.0,593496.0,Type A,bad,0,0
11.2016,Sweden,90992.0,Malmö,6.0,Meat,9563.733,2289675.0,9421071.0,Type A,good,1,1
11.2016,Sweden,90992.0,Malmö,13.0,Food,21113.223,4492850.0,15349431.0,Type A,good,1,1
11.2016,Sweden,90992.0,Malmö,7.0,Clothing,4556.856,268450.0,2393892.0,Type A,bad,0,0
11.2016,Sweden,90992.0,Malmö,8.0,Household,2146.254,117345.0,579747.0,Type A,bad,0,0
11.2016,Sweden,90992.0,Malmö,9.0,Hardware,1431.885,64905.0,487626.0,Type A,bad,0,0
11.2016,Sweden,90992.0,Malmö,14.0,Non Food,8134.995,450700.0,3461265.0,Type A,bad,0,0
11.2016,Sweden,90992.0,Malmö,15.0,Admin,3751.224,240.0,0.0,Type A,bad,0,0
11.2016,Sweden,90992.0,Malmö,12.0,Checkout,8050.026,4943550.0,18810696.0,Type A,good,1,1
11.2016,Sweden,90992.0,Malmö,16.0,Customer Services,2892.093,240.0,0.0,Type A,bad,0,0
11.2016,Sweden,90992.0,Malmö,11.0,Delivery,0,1425.0,13341.0,Type A,bad,0,0
11.2016,Sweden,90992.0,Malmö,17.0,others,2020.374,240.0,0.0,Type A,bad,0,0
11.2016,Sweden,90992.0,Malmö,18.0,all,45961.935,4943550.0,18810696.0,Type A,good,1,1
11.2016,Sweden,29650.0,Gothenburg,1.0,Dry,2873.211,459150.0,1794984.0,Type A,bad,0,0
11.2016,Sweden,29650.0,Gothenburg,2.0,Frozen,1979.463,101880.0,573270.0,Type A,bad,0,0
11.2016,Sweden,29650.0,Gothenburg,3.0,other,47.205,538385.0,751359.0,Type A,bad,0,0
11.2016,Sweden,29650.0,Gothenburg,4.0,Fish,1255.653,339150.0,576756.0,Type A,bad,0,0
11.2016,Sweden,29650.0,Gothenburg,5.0,Fruits & Vegetables,3659.961,240680.0,404457.0,Type A,bad,0,0
11.2016,Sweden,29650.0,Gothenburg,6.0,Meat,8896.569,2049725.0,7752918.0,Type A,good,1,1
11.2016,Sweden,29650.0,Gothenburg,13.0,Food,18712.062,3728970.0,11853744.0,Type A,good,1,1
11.2016,Sweden,29650.0,Gothenburg,7.0,Clothing,4091.1,237650.0,1890516.0,Type A,bad,0,0
11.2016,Sweden,29650.0,Gothenburg,8.0,Household,1878.759,106870.0,3744.0,Type A,bad,0,0
11.2016,Sweden,29650.0,Gothenburg,9.0,Hardware,2542.776,57505.0,563340.0,Type A,bad,0,0
11.2016,Sweden,29650.0,Gothenburg,14.0,Non Food,8512.635,402025.0,305700.0,Type A,bad,0,0
11.2016,Sweden,29650.0,Gothenburg,15.0,Admin,5189.403,245.0,0.0,Type A,bad,0,0
11.2016,Sweden,29650.0,Gothenburg,12.0,Checkout,6212.178,4130995.0,14911344.0,Type A,good,1,1
11.2016,Sweden,29650.0,Gothenburg,16.0,Customer Services,3886.545,245.0,0.0,Type A,bad,0,0
11.2016,Sweden,29650.0,Gothenburg,11.0,Delivery,0,0.0,0.0,Type A,bad,0,0
11.2016,Sweden,29650.0,Gothenburg,17.0,others,3279.174,245.0,0.0,Type A,bad,0,0
11.2016,Sweden,29650.0,Gothenburg,18.0,all,45791.997,4130995.0,14911344.0,Type A,good,1,1
,,,,,,,,,,bad,0,0
12.2016,United Kingdom,88253.0,London (I),1.0,Dry,3927.456,593545.0,2579562.0,Type A,bad,0,0
12.2016,United Kingdom,88253.0,London (I),2.0,Frozen,1815.819,142310.0,810126.0,Type A,bad,0,0
12.2016,United Kingdom,88253.0,London (I),3.0,other,47.205,630510.0,872061.0,Type A,bad,0,0
12.2016,United Kingdom,88253.0,London (I),4.0,Fish,1582.941,465830.0,730965.0,Type A,bad,0,0
12.2016,United Kingdom,88253.0,London (I),5.0,Fruits & Vegetables,1774.908,256625.0,556227.0,Type A,bad,0,0
12.2016,United Kingdom,88253.0,London (I),6.0,Meat,8978.391,2518075.0,8203326.0,Type A,good,1,1
12.2016,United Kingdom,88253.0,London (I),13.0,Food,18126.72,4606895.0,13752267.0,Type A,good,1,1
12.2016,United Kingdom,88253.0,London (I),7.0,Clothing,4704.765,286165.0,2438049.0,Type A,bad,0,0
12.2016,United Kingdom,88253.0,London (I),8.0,Household,1617.558,203885.0,954240.0,Type A,bad,0,0
12.2016,United Kingdom,88253.0,London (I),9.0,Hardware,2231.223,81650.0,680685.0,Type A,bad,0,0
12.2016,United Kingdom,88253.0,London (I),14.0,Non Food,8553.546,571700.0,4072974.0,Type A,good,1,0
12.2016,United Kingdom,88253.0,London (I),15.0,Admin,3436.524,0.0,0.0,Type A,bad,0,0
12.2016,United Kingdom,88253.0,London (I),12.0,Checkout,6507.996,5178595.0,17825241.0,Type A,good,1,1
12.2016,United Kingdom,88253.0,London (I),16.0,Customer Services,3367.29,0.0,0.0,Type A,bad,0,0
12.2016,United Kingdom,88253.0,London (I),11.0,Delivery,0,0.0,0.0,Type A,bad,0,0
12.2016,United Kingdom,88253.0,London (I),17.0,others,1746.585,0.0,0.0,Type A,bad,0,0
12.2016,United Kingdom,88253.0,London (I),18.0,all,41738.661,5178595.0,17825241.0,Type A,good,1,1
